"[['bR' 'bN' 'bB' '--' 'bK' 'bB' 'bN' 'bR']
 ['--' 'bp' 'bQ' 'bp' 'bp' 'bp' '--' '--']
 ['--' '--' 'bp' '--' '--' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['--' 'wQ' '--' '--' '--' '--' 'wp' '--']
 ['wp' 'wp' 'wN' 'wp' 'wp' 'wp' '--' 'wp']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['bR' 'bN' 'bB' '--' 'bK' 'bB' 'bN' 'bR']
 ['--' 'bp' 'bQ' 'bp' 'bp' 'bp' '--' '--']
 ['--' '--' 'bp' '--' '--' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['--' 'wQ' '--' '--' '--' 'wp' 'wp' '--']
 ['wp' 'wp' 'wN' 'wp' 'wp' '--' '--' 'wp']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['--' 'bN' 'bB' '--' 'bK' 'bB' 'bN' 'bR']
 ['bR' 'bp' 'bQ' 'bp' 'bp' 'bp' '--' '--']
 ['--' '--' 'bp' '--' '--' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['--' 'wQ' '--' '--' '--' 'wp' 'wp' '--']
 ['wp' 'wp' 'wN' 'wp' 'wp' '--' '--' 'wp']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['--' 'bN' 'bB' '--' 'bK' 'bB' 'bN' 'bR']
 ['bR' 'bp' 'bQ' 'bp' 'bp' 'bp' '--' '--']
 ['--' '--' 'bp' '--' '--' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['--' 'wQ' '--' '--' 'wp' 'wp' 'wp' '--']
 ['wp' 'wp' 'wN' 'wp' '--' '--' '--' 'wp']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['--' 'bN' 'bB' '--' 'bK' 'bB' 'bN' 'bR']
 ['bR' 'bp' 'bQ' 'bp' '--' 'bp' '--' '--']
 ['--' '--' 'bp' '--' 'bp' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['--' 'wQ' '--' '--' 'wp' 'wp' 'wp' '--']
 ['wp' 'wp' 'wN' 'wp' '--' '--' '--' 'wp']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['--' 'bN' 'bB' '--' 'bK' 'bB' 'bN' 'bR']
 ['bR' 'bp' 'bQ' 'bp' '--' 'bp' '--' '--']
 ['--' '--' 'bp' '--' 'bp' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['--' 'wQ' '--' '--' 'wp' 'wp' 'wp' 'wp']
 ['wp' 'wp' 'wN' 'wp' '--' '--' '--' '--']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['--' 'bN' 'bB' '--' '--' 'bB' 'bN' 'bR']
 ['bR' 'bp' 'bQ' 'bp' 'bK' 'bp' '--' '--']
 ['--' '--' 'bp' '--' 'bp' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['--' 'wQ' '--' '--' 'wp' 'wp' 'wp' 'wp']
 ['wp' 'wp' 'wN' 'wp' '--' '--' '--' '--']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['--' 'bN' 'bB' '--' '--' 'bB' 'bN' 'bR']
 ['bR' 'bp' 'bQ' 'bp' 'bK' 'bp' '--' '--']
 ['--' '--' 'bp' '--' 'bp' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['wQ' '--' '--' '--' 'wp' 'wp' 'wp' 'wp']
 ['wp' 'wp' 'wN' 'wp' '--' '--' '--' '--']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['--' 'bN' 'bB' 'bK' '--' 'bB' 'bN' 'bR']
 ['bR' 'bp' 'bQ' 'bp' '--' 'bp' '--' '--']
 ['--' '--' 'bp' '--' 'bp' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['wQ' '--' '--' '--' 'wp' 'wp' 'wp' 'wp']
 ['wp' 'wp' 'wN' 'wp' '--' '--' '--' '--']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['--' 'bN' 'bB' 'bK' '--' 'wQ' 'bN' 'bR']
 ['bR' 'bp' 'bQ' 'bp' '--' 'bp' '--' '--']
 ['--' '--' 'bp' '--' 'bp' '--' '--' '--']
 ['bp' '--' '--' '--' '--' '--' 'bp' 'bp']
 ['--' '--' 'wp' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' 'wp' 'wp' 'wp' 'wp']
 ['wp' 'wp' 'wN' 'wp' '--' '--' '--' '--']
 ['wR' '--' 'wB' '--' 'wK' 'wB' 'wN' 'wR']]",39
"[['bR' 'bN' 'bB' 'bQ' 'bK' 'bB' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' 'bp' 'bp' 'bp' 'bp']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' 'wp' 'wp' 'wp' 'wp' 'wp' 'wp' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wN' 'wR']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' 'bB' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' 'bp' 'bp' 'bp' 'bp']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'wp' '--']
 ['wp' 'wp' 'wp' 'wp' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wN' 'wR']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' 'bB' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' 'bp' 'bp' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'wp' '--']
 ['wp' 'wp' 'wp' 'wp' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wN' 'wR']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' 'bB' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' 'bp' 'bp' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' 'wN' 'wp' '--']
 ['wp' 'wp' 'wp' 'wp' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' '--' 'wR']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' 'bB' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' 'bp' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'bp' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' 'wN' 'wp' '--']
 ['wp' 'wp' 'wp' 'wp' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' '--' 'wR']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' 'bB' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' 'bp' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'bp' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' 'wN' 'wp' '--']
 ['wp' 'wp' 'wp' 'wp' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' 'bp' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'bp' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['bB' '--' '--' '--' '--' 'wN' 'wp' '--']
 ['wp' 'wp' 'wp' 'wp' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' 'bp' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'bp' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' '--' '--' 'wN' 'wp' '--']
 ['wp' '--' 'wp' 'wp' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' 'bp' 'bp' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' '--' '--' 'wN' 'wp' '--']
 ['wp' '--' 'wp' 'wp' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' 'bp' 'bp' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' 'wp' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'bp' '--']
 ['--' '--' '--' '--' '--' 'bp' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' 'wp' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' 'bQ' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'bp' '--']
 ['--' '--' '--' '--' '--' 'wp' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' 'bQ' '--' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'bp' '--']
 ['--' '--' '--' '--' '--' 'wp' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' 'bQ' '--' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'wp' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' 'bQ' '--' '--' '--' 'wp' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' 'bp']
 ['--' '--' '--' '--' 'bp' '--' 'wp' '--']
 ['--' '--' 'bQ' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' 'bp']
 ['--' 'bQ' '--' '--' 'bp' '--' 'wp' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' 'wp']
 ['--' 'bQ' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' '--' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' 'bK' '--' 'wp']
 ['--' 'bQ' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' 'wN' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' '--' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' 'bK' '--' 'wp']
 ['--' 'bQ' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'wN' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' '--' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'bN' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' 'wp']
 ['--' 'bQ' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'wN' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' '--' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'wp' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' '--']
 ['--' 'bQ' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'wN' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' '--' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'wp' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' '--']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'wN' '--']
 ['--' '--' '--' 'bQ' '--' '--' '--' '--']
 ['wp' '--' '--' 'wp' '--' '--' '--' '--']
 ['wp' '--' 'wp' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'wp' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' '--']
 ['--' '--' '--' '--' 'bp' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'wN' '--']
 ['--' '--' '--' 'bQ' '--' '--' '--' '--']
 ['wp' '--' 'wp' 'wp' '--' '--' '--' '--']
 ['wp' '--' '--' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'wp' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' '--']
 ['--' '--' '--' '--' 'bp' 'bQ' '--' '--']
 ['--' '--' '--' '--' '--' '--' 'wN' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' 'wp' 'wp' '--' '--' '--' '--']
 ['wp' '--' '--' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'wp' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' '--']
 ['--' '--' '--' '--' 'wN' 'bQ' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['wp' '--' 'wp' 'wp' '--' '--' '--' '--']
 ['wp' '--' '--' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'wp' 'bR']
 ['bp' 'bp' 'bp' 'bp' '--' '--' '--' '--']
 ['--' '--' '--' '--' 'wN' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' 'bQ']
 ['wp' '--' 'wp' 'wp' '--' '--' '--' '--']
 ['wp' '--' '--' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' '--' 'bK' '--' 'wp' 'bR']
 ['bp' 'bp' 'wN' 'bp' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' 'bQ']
 ['wp' '--' 'wp' 'wp' '--' '--' '--' '--']
 ['wp' '--' '--' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['bR' 'bN' 'bB' 'bK' '--' '--' 'wp' 'bR']
 ['bp' 'bp' 'wN' 'bp' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' 'bQ']
 ['wp' '--' 'wp' 'wp' '--' '--' '--' '--']
 ['wp' '--' '--' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
"[['wN' 'bN' 'bB' 'bK' '--' '--' 'wp' 'bR']
 ['bp' 'bp' '--' 'bp' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' '--']
 ['--' '--' '--' '--' '--' '--' '--' 'bQ']
 ['wp' '--' 'wp' 'wp' '--' '--' '--' '--']
 ['wp' '--' '--' '--' 'wp' 'wp' '--' 'wp']
 ['wR' 'wN' 'wB' 'wQ' 'wK' 'wB' 'wR' '--']]",38
